txn_id,from_account,from_name,to_account,to_name,amount_inr,timestamp,type,flag
T00491,XXXX2713,Kishore Subramaniam,XXXX2354,Madhavan Venkatesh,10000,2026-08-01 18:00,UPI,
T00492,XXXX2713,Kishore Subramaniam,XXXX7999,Farook Bose,1200,2026-08-04 20:00,UPI,
T00493,XXXX2713,Kishore Subramaniam,XXXX6374,Sathish Chandran,500,2026-08-05 11:00,IMPS,
T00494,XXXX2713,Kishore Subramaniam,XXXX2354,Madhavan Venkatesh,2500,2026-08-08 14:00,NEFT,
T00495,XXXX2713,Kishore Subramaniam,XXXX7999,Farook Bose,1200,2026-08-09 11:00,IMPS,
T00496,XXXX2713,Kishore Subramaniam,XXXX2354,Madhavan Venkatesh,2500,2026-08-12 10:00,UPI,
T00497,XXXX2713,Kishore Subramaniam,XXXX2354,Madhavan Venkatesh,2500,2026-08-14 16:00,UPI,
T00498,XXXX2899,Naveen Gupta,XXXX1440,Rajesh Natarajan,7500,2026-08-05 17:00,IMPS,
T00499,XXXX2899,Naveen Gupta,XXXX1090,Anand Raj,2500,2026-08-06 14:00,NEFT,
T00500,XXXX2899,Naveen Gupta,XXXX1090,Anand Raj,10000,2026-08-10 12:00,IMPS,
T00501,XXXX2899,Naveen Gupta,XXXX1090,Anand Raj,10000,2026-08-13 20:00,IMPS,
T00502,XXXX2899,Naveen Gupta,XXXX1090,Anand Raj,2500,2026-08-14 13:00,IMPS,
T00503,XXXX1845,Thiru Mohan,XXXX3541,Arun Ramaswamy,7500,2026-08-01 12:00,NEFT,
T00504,XXXX1845,Thiru Mohan,XXXX7643,Dinesh Rao,1200,2026-08-04 18:00,UPI,
T00505,XXXX1845,Thiru Mohan,XXXX7643,Dinesh Rao,500,2026-08-07 12:00,UPI,
T00506,XXXX1845,Thiru Mohan,XXXX4583,Kishore Sharma,4000,2026-08-08 17:00,UPI,
T00507,XXXX1845,Thiru Mohan,XXXX4583,Kishore Sharma,7500,2026-08-13 12:00,IMPS,
T00508,XXXX1224,Mahesh Pillai,XXXX8905,Eswar Krishnan,1200,2026-08-02 11:00,UPI,
T00509,XXXX1224,Mahesh Pillai,XXXX1464,Ilango Chandran,7500,2026-08-04 19:00,IMPS,
T00510,XXXX1224,Mahesh Pillai,XXXX1464,Ilango Chandran,500,2026-08-05 17:00,NEFT,
T00511,XXXX1224,Mahesh Pillai,XXXX1464,Ilango Chandran,2500,2026-08-06 10:00,NEFT,
T00512,XXXX1224,Mahesh Pillai,XXXX1464,Ilango Chandran,500,2026-08-07 16:00,NEFT,
T00513,XXXX1224,Mahesh Pillai,XXXX1464,Ilango Chandran,10000,2026-08-10 18:00,IMPS,
T00514,XXXX1224,Mahesh Pillai,XXXX8905,Eswar Krishnan,7500,2026-08-11 18:00,IMPS,
T00515,XXXX8905,Eswar Krishnan,XXXX1762,Aravind Gowda,10000,2026-08-11 19:00,NEFT,
T00516,XXXX8905,Eswar Krishnan,XXXX3198,Prakash Achari,1200,2026-08-12 10:00,IMPS,
T00517,XXXX6568,Arjun Menon,XXXX2958,Gopal Krishnan,1200,2026-08-01 10:00,NEFT,
T00518,XXXX6568,Arjun Menon,XXXX2958,Gopal Krishnan,7500,2026-08-02 11:00,NEFT,
T00519,XXXX6568,Arjun Menon,XXXX6375,Omkar Singh,1200,2026-08-03 16:00,NEFT,
T00520,XXXX6568,Arjun Menon,XXXX6375,Omkar Singh,500,2026-08-04 13:00,UPI,
T00521,XXXX6568,Arjun Menon,XXXX2958,Gopal Krishnan,1200,2026-08-06 12:00,IMPS,
T00522,XXXX6568,Arjun Menon,XXXX5706,Manoj Krishnan,7500,2026-08-08 13:00,UPI,
T00523,XXXX6568,Arjun Menon,XXXX2958,Gopal Krishnan,10000,2026-08-11 15:00,UPI,
T00524,XXXX6568,Arjun Menon,XXXX5706,Manoj Krishnan,2500,2026-08-12 15:00,NEFT,
T00525,XXXX6446,Bharath Pillai,XXXX2899,Naveen Gupta,1200,2026-08-01 16:00,NEFT,
T00526,XXXX6446,Bharath Pillai,XXXX2899,Naveen Gupta,10000,2026-08-02 13:00,UPI,
T00527,XXXX6446,Bharath Pillai,XXXX1508,Sabari Venkatesh,4000,2026-08-03 16:00,NEFT,
T00528,XXXX6446,Bharath Pillai,XXXX1508,Sabari Venkatesh,2500,2026-08-05 19:00,NEFT,
T00529,XXXX6446,Bharath Pillai,XXXX2899,Naveen Gupta,7500,2026-08-07 17:00,UPI,
T00530,XXXX6446,Bharath Pillai,XXXX1508,Sabari Venkatesh,2500,2026-08-08 20:00,NEFT,
T00531,XXXX6446,Bharath Pillai,XXXX2899,Naveen Gupta,2500,2026-08-09 10:00,UPI,
T00532,XXXX6446,Bharath Pillai,XXXX1508,Sabari Venkatesh,2500,2026-08-11 09:00,NEFT,
T00533,XXXX6446,Bharath Pillai,XXXX1508,Sabari Venkatesh,7500,2026-08-14 16:00,IMPS,
T00534,XXXX6446,Bharath Pillai,XXXX3970,Unknown / Unlinked,150000,2026-08-05 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00535,XXXX6446,Bharath Pillai,XXXX3970,Unknown / Unlinked,200000,2026-08-05 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T00536,XXXX6213,Eswar Ramaswamy,XXXX6654,Ramesh Natarajan,7500,2026-08-06 12:00,IMPS,
T00537,XXXX6213,Eswar Ramaswamy,XXXX7043,Anand Rao,500,2026-08-08 14:00,UPI,
T00538,XXXX6213,Eswar Ramaswamy,XXXX3007,Kumar Gowda,1200,2026-08-09 10:00,NEFT,
T00539,XXXX2633,Rajesh Raj,XXXX8905,Eswar Krishnan,1200,2026-08-03 12:00,IMPS,
T00540,XXXX2633,Rajesh Raj,XXXX2584,Gowtham Pillai,10000,2026-08-07 19:00,IMPS,
T00541,XXXX2633,Rajesh Raj,XXXX1027,Pandi Sundaram,7500,2026-08-11 17:00,UPI,
T00542,XXXX2633,Rajesh Raj,XXXX1027,Pandi Sundaram,7500,2026-08-12 18:00,NEFT,
T00543,XXXX2633,Rajesh Raj,XXXX8905,Eswar Krishnan,500,2026-08-13 17:00,IMPS,
T00544,XXXX6188,Pandi Patel,XXXX5700,Hari Menon,4000,2026-08-01 14:00,IMPS,
T00545,XXXX6188,Pandi Patel,XXXX1474,Eswar Singh,4000,2026-08-03 15:00,UPI,
T00546,XXXX6188,Pandi Patel,XXXX1474,Eswar Singh,500,2026-08-05 19:00,NEFT,
T00547,XXXX6188,Pandi Patel,XXXX5700,Hari Menon,10000,2026-08-06 19:00,IMPS,
T00548,XXXX6188,Pandi Patel,XXXX5700,Hari Menon,2500,2026-08-07 10:00,UPI,
T00549,XXXX6188,Pandi Patel,XXXX1474,Eswar Singh,4000,2026-08-10 20:00,NEFT,
T00550,XXXX6188,Pandi Patel,XXXX1474,Eswar Singh,7500,2026-08-11 16:00,NEFT,
T00551,XXXX6188,Pandi Patel,XXXX1474,Eswar Singh,500,2026-08-12 12:00,UPI,
T00552,XXXX6188,Pandi Patel,XXXX1474,Eswar Singh,2500,2026-08-13 17:00,NEFT,
T00553,XXXX2646,Jagan Natarajan,XXXX8055,Harish Sharma,7500,2026-08-02 17:00,IMPS,
T00554,XXXX2646,Jagan Natarajan,XXXX6916,Dinesh Verma,500,2026-08-04 09:00,UPI,
T00555,XXXX2646,Jagan Natarajan,XXXX6352,Ilango Pillai,1200,2026-08-08 18:00,IMPS,
T00556,XXXX2646,Jagan Natarajan,XXXX4684,Prakash Subramaniam,4000,2026-08-09 20:00,NEFT,
T00557,XXXX2646,Jagan Natarajan,XXXX4684,Prakash Subramaniam,7500,2026-08-11 17:00,NEFT,
T00558,XXXX2646,Jagan Natarajan,XXXX8055,Harish Sharma,4000,2026-08-12 18:00,UPI,
T00559,XXXX9702,Siva Nair,XXXX6539,Pandi Natarajan,10000,2026-08-01 09:00,UPI,
T00560,XXXX9702,Siva Nair,XXXX9017,Anand Shetty,4000,2026-08-02 15:00,NEFT,
T00561,XXXX9702,Siva Nair,XXXX6539,Pandi Natarajan,4000,2026-08-03 12:00,NEFT,
T00562,XXXX9702,Siva Nair,XXXX6539,Pandi Natarajan,500,2026-08-04 10:00,NEFT,
T00563,XXXX9702,Siva Nair,XXXX9017,Anand Shetty,1200,2026-08-05 15:00,NEFT,
T00564,XXXX9702,Siva Nair,XXXX5706,Manoj Krishnan,7500,2026-08-07 16:00,IMPS,
T00565,XXXX9702,Siva Nair,XXXX5706,Manoj Krishnan,500,2026-08-08 18:00,NEFT,
T00566,XXXX9702,Siva Nair,XXXX9017,Anand Shetty,1200,2026-08-10 15:00,IMPS,
T00567,XXXX9702,Siva Nair,XXXX5706,Manoj Krishnan,7500,2026-08-11 18:00,IMPS,
T00568,XXXX8555,Selvam Das,XXXX2160,Rahul Das,7500,2026-08-02 20:00,NEFT,
T00569,XXXX8555,Selvam Das,XXXX7225,Elango Krishnan,2500,2026-08-04 12:00,IMPS,
T00570,XXXX8555,Selvam Das,XXXX7225,Elango Krishnan,10000,2026-08-06 17:00,UPI,
T00571,XXXX8555,Selvam Das,XXXX3815,Karthik Gowda,10000,2026-08-10 14:00,NEFT,
T00572,XXXX8555,Selvam Das,XXXX7225,Elango Krishnan,4000,2026-08-11 11:00,IMPS,
T00573,XXXX8555,Selvam Das,XXXX9653,Kannan Balakrishnan,2500,2026-08-12 16:00,IMPS,
T00574,XXXX7951,Jagan Pillai,XXXX5558,Ravi Gowda,500,2026-08-01 12:00,UPI,
T00575,XXXX7951,Jagan Pillai,XXXX9346,Kannan Singh,1200,2026-08-02 12:00,IMPS,
T00576,XXXX7951,Jagan Pillai,XXXX9346,Kannan Singh,500,2026-08-05 17:00,IMPS,
T00577,XXXX7951,Jagan Pillai,XXXX9346,Kannan Singh,10000,2026-08-08 13:00,NEFT,
T00578,XXXX7951,Jagan Pillai,XXXX9346,Kannan Singh,500,2026-08-09 12:00,UPI,
T00579,XXXX7951,Jagan Pillai,XXXX9346,Kannan Singh,4000,2026-08-10 17:00,IMPS,
T00580,XXXX7951,Jagan Pillai,XXXX5558,Ravi Gowda,4000,2026-08-11 11:00,IMPS,
T00581,XXXX5837,Nithin Pillai,XXXX6974,Karthik Shetty,10000,2026-08-04 16:00,UPI,
T00582,XXXX5837,Nithin Pillai,XXXX7999,Farook Bose,4000,2026-08-05 13:00,IMPS,
T00583,XXXX5837,Nithin Pillai,XXXX8532,Prakash Patel,7500,2026-08-06 14:00,IMPS,
T00584,XXXX5837,Nithin Pillai,XXXX7999,Farook Bose,2500,2026-08-08 12:00,NEFT,
T00585,XXXX5837,Nithin Pillai,XXXX7999,Farook Bose,2500,2026-08-09 14:00,IMPS,
T00586,XXXX5837,Nithin Pillai,XXXX7999,Farook Bose,4000,2026-08-10 10:00,UPI,
T00587,XXXX4115,Rahul Venkatesh,XXXX3780,Arun Verma,1200,2026-08-01 12:00,UPI,
T00588,XXXX4115,Rahul Venkatesh,XXXX7951,Jagan Pillai,500,2026-08-02 13:00,NEFT,
T00589,XXXX4115,Rahul Venkatesh,XXXX3780,Arun Verma,500,2026-08-03 11:00,NEFT,
T00590,XXXX4115,Rahul Venkatesh,XXXX3780,Arun Verma,1200,2026-08-04 11:00,NEFT,
T00591,XXXX4115,Rahul Venkatesh,XXXX7951,Jagan Pillai,1200,2026-08-06 13:00,NEFT,
T00592,XXXX4115,Rahul Venkatesh,XXXX7951,Jagan Pillai,1200,2026-08-09 17:00,UPI,
T00593,XXXX4115,Rahul Venkatesh,XXXX7951,Jagan Pillai,10000,2026-08-10 16:00,IMPS,
T00594,XXXX4115,Rahul Venkatesh,XXXX7951,Jagan Pillai,4000,2026-08-11 17:00,IMPS,
T00595,XXXX4115,Rahul Venkatesh,XXXX3780,Arun Verma,500,2026-08-12 10:00,NEFT,
T00596,XXXX4115,Rahul Venkatesh,XXXX3780,Arun Verma,500,2026-08-13 13:00,UPI,
T00597,XXXX6352,Ilango Pillai,XXXX7284,Raja Murthy,4000,2026-08-04 11:00,NEFT,
T00598,XXXX6352,Ilango Pillai,XXXX4144,Pandi Pillai,1200,2026-08-13 10:00,IMPS,
T00599,XXXX5835,Rajesh Krishnan,XXXX2633,Rajesh Raj,4000,2026-08-01 09:00,UPI,
T00600,XXXX5835,Rajesh Krishnan,XXXX4144,Pandi Pillai,1200,2026-08-02 10:00,UPI,
T00601,XXXX5835,Rajesh Krishnan,XXXX2633,Rajesh Raj,10000,2026-08-03 18:00,UPI,
T00602,XXXX5835,Rajesh Krishnan,XXXX3068,Jagan Sundaram,1200,2026-08-04 13:00,UPI,
T00603,XXXX5835,Rajesh Krishnan,XXXX2633,Rajesh Raj,10000,2026-08-05 12:00,NEFT,
T00604,XXXX5835,Rajesh Krishnan,XXXX3274,Elango Kumar,7500,2026-08-08 15:00,NEFT,
T00605,XXXX5835,Rajesh Krishnan,XXXX3068,Jagan Sundaram,2500,2026-08-10 13:00,IMPS,
T00606,XXXX5835,Rajesh Krishnan,XXXX4144,Pandi Pillai,2500,2026-08-11 19:00,NEFT,
T00607,XXXX5835,Rajesh Krishnan,XXXX3274,Elango Kumar,4000,2026-08-13 20:00,UPI,
T00608,XXXX1228,Rajesh Gowda,XXXX1152,Kumar Achari,4000,2026-08-01 14:00,IMPS,
T00609,XXXX1228,Rajesh Gowda,XXXX6085,Jagan Gupta,10000,2026-08-03 15:00,UPI,
T00610,XXXX1228,Rajesh Gowda,XXXX1152,Kumar Achari,4000,2026-08-04 11:00,UPI,
T00611,XXXX1228,Rajesh Gowda,XXXX2899,Naveen Gupta,1200,2026-08-05 10:00,UPI,
T00612,XXXX1228,Rajesh Gowda,XXXX4470,Farook Iyer,500,2026-08-06 10:00,NEFT,
T00613,XXXX1228,Rajesh Gowda,XXXX2899,Naveen Gupta,2500,2026-08-09 14:00,UPI,
T00614,XXXX1228,Rajesh Gowda,XXXX6352,Ilango Pillai,2500,2026-08-10 19:00,UPI,
T00615,XXXX1228,Rajesh Gowda,XXXX2899,Naveen Gupta,10000,2026-08-12 19:00,UPI,
T00616,XXXX1228,Rajesh Gowda,XXXX6085,Jagan Gupta,4000,2026-08-13 19:00,UPI,
T00617,XXXX1228,Rajesh Gowda,XXXX1152,Kumar Achari,4000,2026-08-14 12:00,IMPS,
T00618,XXXX6374,Sathish Chandran,XXXX5835,Rajesh Krishnan,7500,2026-08-02 15:00,UPI,
T00619,XXXX6374,Sathish Chandran,XXXX5700,Hari Menon,2500,2026-08-05 09:00,UPI,
T00620,XXXX6374,Sathish Chandran,XXXX5700,Hari Menon,7500,2026-08-06 17:00,NEFT,
T00621,XXXX6374,Sathish Chandran,XXXX5835,Rajesh Krishnan,7500,2026-08-07 14:00,UPI,
T00622,XXXX6374,Sathish Chandran,XXXX5700,Hari Menon,7500,2026-08-08 17:00,NEFT,
T00623,XXXX6374,Sathish Chandran,XXXX5835,Rajesh Krishnan,2500,2026-08-09 17:00,UPI,
T00624,XXXX6374,Sathish Chandran,XXXX5700,Hari Menon,4000,2026-08-10 16:00,IMPS,
T00625,XXXX6374,Sathish Chandran,XXXX5835,Rajesh Krishnan,500,2026-08-11 12:00,IMPS,
T00626,XXXX2592,Ilango Menon,XXXX9224,Siva Shetty,1200,2026-08-02 13:00,UPI,
T00627,XXXX2592,Ilango Menon,XXXX9224,Siva Shetty,4000,2026-08-03 17:00,UPI,
T00628,XXXX2592,Ilango Menon,XXXX3184,Sabari Gowda,2500,2026-08-04 12:00,NEFT,
T00629,XXXX2592,Ilango Menon,XXXX9224,Siva Shetty,10000,2026-08-05 17:00,NEFT,
T00630,XXXX2592,Ilango Menon,XXXX3184,Sabari Gowda,10000,2026-08-07 14:00,NEFT,
T00631,XXXX2592,Ilango Menon,XXXX9224,Siva Shetty,1200,2026-08-09 16:00,UPI,
T00632,XXXX2592,Ilango Menon,XXXX9224,Siva Shetty,2500,2026-08-10 16:00,IMPS,
T00633,XXXX2592,Ilango Menon,XXXX1464,Ilango Chandran,4000,2026-08-12 15:00,NEFT,
T00634,XXXX2592,Ilango Menon,XXXX2832,Deepak Pandian,4000,2026-08-14 09:00,UPI,
T00635,XXXX9017,Anand Shetty,XXXX2592,Ilango Menon,4000,2026-08-01 11:00,UPI,
T00636,XXXX9017,Anand Shetty,XXXX8267,Vijay Bose,4000,2026-08-02 11:00,UPI,
T00637,XXXX9017,Anand Shetty,XXXX2592,Ilango Menon,2500,2026-08-08 13:00,NEFT,
T00638,XXXX9017,Anand Shetty,XXXX8267,Vijay Bose,2500,2026-08-09 19:00,IMPS,
T00639,XXXX9017,Anand Shetty,XXXX8267,Vijay Bose,1200,2026-08-10 15:00,IMPS,
T00640,XXXX9017,Anand Shetty,XXXX8267,Vijay Bose,10000,2026-08-13 10:00,IMPS,
T00641,XXXX1992,Ilango Krishnan,XXXX3900,Vikram Shetty,1200,2026-08-03 19:00,IMPS,
T00642,XXXX1992,Ilango Krishnan,XXXX9653,Kannan Balakrishnan,4000,2026-08-04 12:00,IMPS,
T00643,XXXX1992,Ilango Krishnan,XXXX3900,Vikram Shetty,1200,2026-08-07 17:00,UPI,
T00644,XXXX1992,Ilango Krishnan,XXXX9653,Kannan Balakrishnan,4000,2026-08-09 13:00,NEFT,
T00645,XXXX1992,Ilango Krishnan,XXXX9653,Kannan Balakrishnan,1200,2026-08-11 17:00,NEFT,
T00646,XXXX1992,Ilango Krishnan,XXXX3900,Vikram Shetty,7500,2026-08-12 17:00,UPI,
T00647,XXXX1992,Ilango Krishnan,XXXX3900,Vikram Shetty,500,2026-08-14 20:00,IMPS,
T00648,XXXX4362,Murugan Pillai,XXXX3815,Karthik Gowda,7500,2026-08-04 09:00,UPI,
T00649,XXXX4362,Murugan Pillai,XXXX9548,Bharath Pandian,500,2026-08-07 13:00,UPI,
T00650,XXXX4362,Murugan Pillai,XXXX3815,Karthik Gowda,7500,2026-08-09 16:00,IMPS,
T00651,XXXX4362,Murugan Pillai,XXXX1672,Kannan Subramaniam,1200,2026-08-10 15:00,IMPS,
T00652,XXXX3129,Karthik Venkatesh,XXXX9782,Thiru Verma,2500,2026-08-01 10:00,IMPS,
T00653,XXXX3129,Karthik Venkatesh,XXXX9673,Hari Sharma,10000,2026-08-02 18:00,UPI,
T00654,XXXX3129,Karthik Venkatesh,XXXX3541,Arun Ramaswamy,1200,2026-08-05 10:00,UPI,
T00655,XXXX3129,Karthik Venkatesh,XXXX3541,Arun Ramaswamy,2500,2026-08-06 12:00,IMPS,
T00656,XXXX3129,Karthik Venkatesh,XXXX3541,Arun Ramaswamy,500,2026-08-07 10:00,UPI,
T00657,XXXX3129,Karthik Venkatesh,XXXX9782,Thiru Verma,7500,2026-08-08 17:00,UPI,
T00658,XXXX3129,Karthik Venkatesh,XXXX9017,Anand Shetty,7500,2026-08-11 10:00,NEFT,
T00659,XXXX3129,Karthik Venkatesh,XXXX3541,Arun Ramaswamy,2500,2026-08-12 16:00,UPI,
T00660,XXXX3129,Karthik Venkatesh,XXXX9782,Thiru Verma,4000,2026-08-13 17:00,NEFT,
T00661,XXXX5347,Devan Pillai,XXXX6213,Eswar Ramaswamy,1200,2026-08-01 17:00,IMPS,
T00662,XXXX5347,Devan Pillai,XXXX4119,Bharath Menon,2500,2026-08-02 17:00,IMPS,
T00663,XXXX5347,Devan Pillai,XXXX4119,Bharath Menon,1200,2026-08-04 12:00,NEFT,
T00664,XXXX5347,Devan Pillai,XXXX4119,Bharath Menon,2500,2026-08-06 17:00,IMPS,
T00665,XXXX5347,Devan Pillai,XXXX4119,Bharath Menon,10000,2026-08-07 11:00,IMPS,
T00666,XXXX5347,Devan Pillai,XXXX2821,Arjun Natarajan,1200,2026-08-09 15:00,UPI,
T00667,XXXX5347,Devan Pillai,XXXX6123,Dinesh Subramaniam,500,2026-08-10 20:00,NEFT,
T00668,XXXX5347,Devan Pillai,XXXX6213,Eswar Ramaswamy,7500,2026-08-11 20:00,NEFT,
T00669,XXXX5347,Devan Pillai,XXXX6123,Dinesh Subramaniam,1200,2026-08-13 20:00,UPI,
T00670,XXXX9254,Suresh Patel,XXXX2821,Arjun Natarajan,10000,2026-08-01 15:00,UPI,
T00671,XXXX9254,Suresh Patel,XXXX8532,Prakash Patel,1200,2026-08-02 11:00,IMPS,
T00672,XXXX9254,Suresh Patel,XXXX8532,Prakash Patel,7500,2026-08-03 15:00,UPI,
T00673,XXXX9254,Suresh Patel,XXXX5961,Naveen Nair,1200,2026-08-05 17:00,IMPS,
T00674,XXXX9254,Suresh Patel,XXXX8532,Prakash Patel,2500,2026-08-06 12:00,NEFT,
T00675,XXXX9254,Suresh Patel,XXXX8532,Prakash Patel,10000,2026-08-11 11:00,UPI,
T00676,XXXX9254,Suresh Patel,XXXX5961,Naveen Nair,7500,2026-08-12 19:00,NEFT,
T00677,XXXX9254,Suresh Patel,XXXX2821,Arjun Natarajan,500,2026-08-13 17:00,IMPS,
T00678,XXXX9254,Suresh Patel,XXXX8532,Prakash Patel,500,2026-08-14 10:00,NEFT,
T00679,XXXX8267,Vijay Bose,XXXX1475,Senthil Ramaswamy,10000,2026-08-02 17:00,UPI,
T00680,XXXX8267,Vijay Bose,XXXX4944,Ganesh Ramaswamy,2500,2026-08-05 11:00,IMPS,
T00681,XXXX8267,Vijay Bose,XXXX4944,Ganesh Ramaswamy,2500,2026-08-06 20:00,UPI,
T00682,XXXX8267,Vijay Bose,XXXX5706,Manoj Krishnan,500,2026-08-08 13:00,UPI,
T00683,XXXX8267,Vijay Bose,XXXX1475,Senthil Ramaswamy,4000,2026-08-09 14:00,IMPS,
T00684,XXXX8267,Vijay Bose,XXXX1475,Senthil Ramaswamy,1200,2026-08-10 11:00,NEFT,
T00685,XXXX8267,Vijay Bose,XXXX5706,Manoj Krishnan,10000,2026-08-11 20:00,IMPS,
T00686,XXXX8267,Vijay Bose,XXXX1475,Senthil Ramaswamy,2500,2026-08-12 10:00,UPI,
T00687,XXXX8267,Vijay Bose,XXXX1475,Senthil Ramaswamy,1200,2026-08-14 17:00,NEFT,
T00688,XXXX8433,Deepak Gupta,XXXX7225,Elango Krishnan,7500,2026-08-02 15:00,UPI,
T00689,XXXX8433,Deepak Gupta,XXXX7225,Elango Krishnan,2500,2026-08-03 09:00,NEFT,
T00690,XXXX8433,Deepak Gupta,XXXX1717,Gopal Chandran,500,2026-08-04 20:00,UPI,
T00691,XXXX8433,Deepak Gupta,XXXX8905,Eswar Krishnan,7500,2026-08-05 13:00,NEFT,
T00692,XXXX8433,Deepak Gupta,XXXX7225,Elango Krishnan,7500,2026-08-06 19:00,UPI,
T00693,XXXX8433,Deepak Gupta,XXXX8905,Eswar Krishnan,2500,2026-08-11 17:00,UPI,
T00694,XXXX8433,Deepak Gupta,XXXX1717,Gopal Chandran,7500,2026-08-14 12:00,UPI,
T00695,XXXX7532,Bharath Bose,XXXX1440,Rajesh Natarajan,4000,2026-08-01 19:00,UPI,
T00696,XXXX7532,Bharath Bose,XXXX4583,Kishore Sharma,500,2026-08-03 10:00,NEFT,
T00697,XXXX7532,Bharath Bose,XXXX9813,Eswar Raj,7500,2026-08-04 14:00,IMPS,
T00698,XXXX7532,Bharath Bose,XXXX2773,Pandi Sharma,2500,2026-08-06 11:00,UPI,
T00699,XXXX7532,Bharath Bose,XXXX1440,Rajesh Natarajan,500,2026-08-07 10:00,IMPS,
T00700,XXXX7532,Bharath Bose,XXXX8022,Elango Gupta,10000,2026-08-09 09:00,NEFT,
T00701,XXXX2527,Selvam Balakrishnan,XXXX2958,Gopal Krishnan,1200,2026-08-02 11:00,IMPS,
T00702,XXXX2527,Selvam Balakrishnan,XXXX2958,Gopal Krishnan,2500,2026-08-07 16:00,IMPS,
T00703,XXXX2527,Selvam Balakrishnan,XXXX2958,Gopal Krishnan,2500,2026-08-08 13:00,UPI,
T00704,XXXX2527,Selvam Balakrishnan,XXXX4115,Rahul Venkatesh,7500,2026-08-09 18:00,UPI,
T00705,XXXX2527,Selvam Balakrishnan,XXXX4115,Rahul Venkatesh,7500,2026-08-11 15:00,IMPS,
T00706,XXXX2527,Selvam Balakrishnan,XXXX4115,Rahul Venkatesh,1200,2026-08-12 17:00,IMPS,
T00707,XXXX7929,Raja Reddy,XXXX1090,Anand Raj,4000,2026-08-03 10:00,NEFT,
T00708,XXXX7929,Raja Reddy,XXXX9702,Siva Nair,500,2026-08-05 09:00,NEFT,
T00709,XXXX7929,Raja Reddy,XXXX9702,Siva Nair,4000,2026-08-06 13:00,UPI,
T00710,XXXX7929,Raja Reddy,XXXX9702,Siva Nair,2500,2026-08-07 11:00,NEFT,
T00711,XXXX7929,Raja Reddy,XXXX6188,Pandi Patel,4000,2026-08-08 10:00,NEFT,
T00712,XXXX7929,Raja Reddy,XXXX4144,Pandi Pillai,10000,2026-08-10 12:00,UPI,
T00713,XXXX7929,Raja Reddy,XXXX4144,Pandi Pillai,7500,2026-08-11 20:00,UPI,
T00714,XXXX7929,Raja Reddy,XXXX9702,Siva Nair,4000,2026-08-12 19:00,IMPS,
T00715,XXXX7929,Raja Reddy,XXXX4833,Ashok Nair,10000,2026-08-13 14:00,IMPS,
T00716,XXXX2773,Pandi Sharma,XXXX6461,Thiru Gupta,10000,2026-08-04 16:00,NEFT,
T00717,XXXX2773,Pandi Sharma,XXXX9346,Kannan Singh,10000,2026-08-07 14:00,NEFT,
T00718,XXXX2773,Pandi Sharma,XXXX4648,Elango Subramaniam,4000,2026-08-09 17:00,IMPS,
T00719,XXXX2773,Pandi Sharma,XXXX9346,Kannan Singh,500,2026-08-11 12:00,IMPS,
T00720,XXXX2773,Pandi Sharma,XXXX2527,Selvam Balakrishnan,7500,2026-08-12 18:00,NEFT,
T00721,XXXX1474,Eswar Singh,XXXX6930,Murugan Shetty,4000,2026-08-01 16:00,UPI,
T00722,XXXX1474,Eswar Singh,XXXX6502,Siva Pillai,1200,2026-08-03 15:00,NEFT,
T00723,XXXX1474,Eswar Singh,XXXX2129,Karthik Das,7500,2026-08-07 16:00,UPI,
T00724,XXXX1474,Eswar Singh,XXXX6930,Murugan Shetty,500,2026-08-09 11:00,UPI,
T00725,XXXX2503,Prakash Pillai,XXXX6213,Eswar Ramaswamy,1200,2026-08-01 09:00,IMPS,
T00726,XXXX2503,Prakash Pillai,XXXX6213,Eswar Ramaswamy,500,2026-08-04 11:00,IMPS,
T00727,XXXX2503,Prakash Pillai,XXXX6213,Eswar Ramaswamy,2500,2026-08-05 11:00,IMPS,
T00728,XXXX2503,Prakash Pillai,XXXX2891,Ramesh Nair,2500,2026-08-07 13:00,IMPS,
T00729,XXXX2503,Prakash Pillai,XXXX6213,Eswar Ramaswamy,2500,2026-08-08 10:00,NEFT,
T00730,XXXX2503,Prakash Pillai,XXXX6213,Eswar Ramaswamy,500,2026-08-10 09:00,NEFT,
T00731,XXXX2503,Prakash Pillai,XXXX2891,Ramesh Nair,2500,2026-08-11 17:00,NEFT,
T00732,XXXX2503,Prakash Pillai,XXXX2891,Ramesh Nair,2500,2026-08-12 16:00,UPI,
T00733,XXXX2503,Prakash Pillai,XXXX2891,Ramesh Nair,2500,2026-08-14 20:00,UPI,
T00734,XXXX3549,Rajesh Murthy,XXXX3509,Senthil Nair,500,2026-08-04 10:00,NEFT,
T00735,XXXX3549,Rajesh Murthy,XXXX4068,Rahul Pandian,7500,2026-08-07 09:00,IMPS,
T00736,XXXX3549,Rajesh Murthy,XXXX9446,Ganesh Bose,7500,2026-08-10 11:00,NEFT,
T00737,XXXX3549,Rajesh Murthy,XXXX4068,Rahul Pandian,1200,2026-08-11 18:00,NEFT,
T00738,XXXX3549,Rajesh Murthy,XXXX3509,Senthil Nair,2500,2026-08-12 20:00,UPI,
T00739,XXXX3549,Rajesh Murthy,XXXX2713,Kishore Subramaniam,10000,2026-08-14 17:00,NEFT,
